"studentid","teacher","student_house","teacher_house","grade"
57271381,"Lupin","Hufflepuff","Gryffindor",65.84927911927778
57271381,"Sprout","Hufflepuff","Hufflepuff",28.433153777747734
57271381,"Trelawney","Hufflepuff","Ravenclaw",50.11540207224123
57271381,"McGonagall","Hufflepuff","Gryffindor",63.385177768118155
51526176,"Dumbledore","Ravenclaw","Gryffindor",53.12064270063288
51526176,"Snape","Ravenclaw","Slytherin",42.70044692615648
51526176,"Flitwick","Ravenclaw","Ravenclaw",60.42891467616461
51526176,"Lupin","Ravenclaw","Gryffindor",75.08801517704606
51526176,"Sprout","Ravenclaw","Hufflepuff",58.53528643682116
51526176,"Trelawney","Ravenclaw","Ravenclaw",60.82851809695886
51526176,"McGonagall","Ravenclaw","Gryffindor",63.56199847973579
54354059,"Dumbledore","Hufflepuff","Gryffindor",35.262771351327935
54354059,"Snape","Hufflepuff","Slytherin",32.77307664788401
54354059,"Flitwick","Hufflepuff","Ravenclaw",42.07144145658667
54354059,"Lupin","Hufflepuff","Gryffindor",66.07588204576066
54354059,"Sprout","Hufflepuff","Hufflepuff",35.28368443334491
54354059,"Trelawney","Hufflepuff","Ravenclaw",43.73352634453677
54354059,"McGonagall","Hufflepuff","Gryffindor",57.08412987949452
54760736,"Dumbledore","Gryffindor","Gryffindor",73.89000775343251
54760736,"Snape","Gryffindor","Slytherin",66.30222892625996
54760736,"Flitwick","Gryffindor","Ravenclaw",73.27701081163632
54760736,"Lupin","Gryffindor","Gryffindor",90.86155762484121
54760736,"Sprout","Gryffindor","Hufflepuff",70.19476225216594
54760736,"Trelawney","Gryffindor","Ravenclaw",70.5016877753836
54760736,"McGonagall","Gryffindor","Gryffindor",78.67962033667769
53733283,"Dumbledore","Gryffindor","Gryffindor",62.34435182814866
53733283,"Snape","Gryffindor","Slytherin",45.406469037732386
53733283,"Flitwick","Gryffindor","Ravenclaw",65.1734152285748
53733283,"Lupin","Gryffindor","Gryffindor",64.43887483276261
53733283,"Sprout","Gryffindor","Hufflepuff",67.29713552565049
53733283,"Trelawney","Gryffindor","Ravenclaw",76.61661128616169
53733283,"McGonagall","Gryffindor","Gryffindor",71.86016710336327
57625486,"Dumbledore","Hufflepuff","Gryffindor",48.38438026952774
57625486,"Snape","Hufflepuff","Slytherin",43.35972456298238
57625486,"Flitwick","Hufflepuff","Ravenclaw",53.097149172857314
57625486,"Lupin","Hufflepuff","Gryffindor",74.84152289315787
57625486,"Sprout","Hufflepuff","Hufflepuff",46.85944141698672
57625486,"Trelawney","Hufflepuff","Ravenclaw",61.0820163441589
57625486,"McGonagall","Hufflepuff","Gryffindor",68.5753188498193
50812891,"Dumbledore","Slytherin","Gryffindor",28.179633408809288
50812891,"Snape","Slytherin","Slytherin",25.795663401806998
50812891,"Flitwick","Slytherin","Ravenclaw",27.567014948008186
50812891,"Lupin","Slytherin","Gryffindor",55.902787007922214
50812891,"Sprout","Slytherin","Hufflepuff",30.876384220590626
50812891,"Trelawney","Slytherin","Ravenclaw",49.48110431894733
50812891,"McGonagall","Slytherin","Gryffindor",31.644909170144487
54969267,"Dumbledore","Slytherin","Gryffindor",36.99642520025796
54969267,"Snape","Slytherin","Slytherin",23.304642203452538
54969267,"Flitwick","Slytherin","Ravenclaw",44.98652733586414
54969267,"Lupin","Slytherin","Gryffindor",59.711160969145126
54969267,"Sprout","Slytherin","Hufflepuff",40.68941897224171
54969267,"Trelawney","Slytherin","Ravenclaw",45.26334062648621
54969267,"McGonagall","Slytherin","Gryffindor",49.92494110698582
51210156,"Dumbledore","Slytherin","Gryffindor",54.59443083967267
51210156,"Snape","Slytherin","Slytherin",42.877183102180204
51210156,"Flitwick","Slytherin","Ravenclaw",54.5261922806161
51210156,"Lupin","Slytherin","Gryffindor",71.71367221351628
51210156,"Sprout","Slytherin","Hufflepuff",43.562015860635654
51210156,"Trelawney","Slytherin","Ravenclaw",47.728975364090076
51210156,"McGonagall","Slytherin","Gryffindor",53.849536264064554
54409844,"Dumbledore","Slytherin","Gryffindor",49.6166715802633
54409844,"Snape","Slytherin","Slytherin",53.32995772351029
54409844,"Flitwick","Slytherin","Ravenclaw",55.61203415812219
54409844,"Lupin","Slytherin","Gryffindor",75.50645845140613
54409844,"Sprout","Slytherin","Hufflepuff",48.93408757568181
54409844,"Trelawney","Slytherin","Ravenclaw",59.40761378551628
54409844,"McGonagall","Slytherin","Gryffindor",62.02007470675724
57462431,"Dumbledore","Ravenclaw","Gryffindor",52.79045388273673
57462431,"Snape","Ravenclaw","Slytherin",33.015239535296445
57462431,"Flitwick","Ravenclaw","Ravenclaw",43.21831038766239
57462431,"Lupin","Ravenclaw","Gryffindor",63.29072176939698
57462431,"Sprout","Ravenclaw","Hufflepuff",29.08468920431811
57462431,"Trelawney","Ravenclaw","Ravenclaw",52.08558386431539
57462431,"McGonagall","Ravenclaw","Gryffindor",45.46166459602766
51506975,"Dumbledore","Ravenclaw","Gryffindor",59.10956313776035
51506975,"Snape","Ravenclaw","Slytherin",51.48970381391935
51506975,"Flitwick","Ravenclaw","Ravenclaw",63.9915287331041
51506975,"Lupin","Ravenclaw","Gryffindor",71.36402592365114
51506975,"Sprout","Ravenclaw","Hufflepuff",49.53168779885693
51506975,"Trelawney","Ravenclaw","Ravenclaw",68.0841081784075
51506975,"McGonagall","Ravenclaw","Gryffindor",70.4360515274208
53781734,"Dumbledore","Slytherin","Gryffindor",41.00242763717396
53781734,"Snape","Slytherin","Slytherin",33.57197432964292
53781734,"Flitwick","Slytherin","Ravenclaw",49.97333378581154
53781734,"Lupin","Slytherin","Gryffindor",62.06151469812509
53781734,"Sprout","Slytherin","Hufflepuff",38.11537088303599
53781734,"Trelawney","Slytherin","Ravenclaw",46.80789766538308
53781734,"McGonagall","Slytherin","Gryffindor",52.89145784990814
52923974,"Dumbledore","Gryffindor","Gryffindor",61.49314767390513
52923974,"Snape","Gryffindor","Slytherin",54.17665115398256
52923974,"Flitwick","Gryffindor","Ravenclaw",69.34218599928752
52923974,"Lupin","Gryffindor","Gryffindor",80.30416110734528
52923974,"Sprout","Gryffindor","Hufflepuff",63.945340950626196
52923974,"Trelawney","Gryffindor","Ravenclaw",71.10865449979771
52923974,"McGonagall","Gryffindor","Gryffindor",76.93301753006403
51643198,"Dumbledore","Slytherin","Gryffindor",36.47321158662342
51643198,"Snape","Slytherin","Slytherin",31.35156216508511
51643198,"Flitwick","Slytherin","Ravenclaw",53.49776446625018
51643198,"Lupin","Slytherin","Gryffindor",53.8605580891536
51643198,"Sprout","Slytherin","Hufflepuff",41.143617483824684
51643198,"Trelawney","Slytherin","Ravenclaw",49.45722236663771
51643198,"McGonagall","Slytherin","Gryffindor",45.97017875304285
55600020,"Dumbledore","Slytherin","Gryffindor",60.8375784111319
55600020,"Snape","Slytherin","Slytherin",52.213143048626
55600020,"Flitwick","Slytherin","Ravenclaw",71.37414688655309
55600020,"Lupin","Slytherin","Gryffindor",72.0521787002423
55600020,"Sprout","Slytherin","Hufflepuff",53.36765448513081
55600020,"Trelawney","Slytherin","Ravenclaw",63.88826899326736
55600020,"McGonagall","Slytherin","Gryffindor",77.16170824504141
51622961,"Dumbledore","Ravenclaw","Gryffindor",57.16405963061939
51622961,"Snape","Ravenclaw","Slytherin",40.8040528864385
51622961,"Flitwick","Ravenclaw","Ravenclaw",49.54404844563871
51622961,"Lupin","Ravenclaw","Gryffindor",67.71390942234585
51622961,"Sprout","Ravenclaw","Hufflepuff",39.28225362706074
51622961,"Trelawney","Ravenclaw","Ravenclaw",52.199224737073216
51622961,"McGonagall","Ravenclaw","Gryffindor",54.093177652384604
57384993,"Dumbledore","Slytherin","Gryffindor",25.5345034257298
57384993,"Snape","Slytherin","Slytherin",9.351747555431833
57384993,"Flitwick","Slytherin","Ravenclaw",29.402525431613796
57384993,"Lupin","Slytherin","Gryffindor",35.23852247664994
57384993,"Sprout","Slytherin","Hufflepuff",9.93153216592292
57384993,"Trelawney","Slytherin","Ravenclaw",26.346137409441056
57384993,"McGonagall","Slytherin","Gryffindor",20.194910579860043
55958627,"Dumbledore","Gryffindor","Gryffindor",63.01792932703132
55958627,"Snape","Gryffindor","Slytherin",51.472275732852395
55958627,"Flitwick","Gryffindor","Ravenclaw",68.31963065414074
55958627,"Lupin","Gryffindor","Gryffindor",66.27790152501197
55958627,"Sprout","Gryffindor","Hufflepuff",53.87552232521157
55958627,"Trelawney","Gryffindor","Ravenclaw",54.61230438070018
55958627,"McGonagall","Gryffindor","Gryffindor",65.67352747819749
52851793,"Dumbledore","Ravenclaw","Gryffindor",58.07443196104651
52851793,"Snape","Ravenclaw","Slytherin",57.58352509513537
52851793,"Flitwick","Ravenclaw","Ravenclaw",68.15127660363166
52851793,"Lupin","Ravenclaw","Gryffindor",67.25464745991307
52851793,"Sprout","Ravenclaw","Hufflepuff",57.50308663602657
52851793,"Trelawney","Ravenclaw","Ravenclaw",71.26848888808517
52851793,"McGonagall","Ravenclaw","Gryffindor",76.67845024878817
57786457,"Dumbledore","Hufflepuff","Gryffindor",39.950951306389825
57786457,"Snape","Hufflepuff","Slytherin",23.12609692368093
57786457,"Flitwick","Hufflepuff","Ravenclaw",38.84781008900301
57786457,"Lupin","Hufflepuff","Gryffindor",47.21935268476573
57786457,"Sprout","Hufflepuff","Hufflepuff",38.451440745403616
57786457,"Trelawney","Hufflepuff","Ravenclaw",41.25742870900289
57786457,"McGonagall","Hufflepuff","Gryffindor",39.08856532411725
57020577,"Dumbledore","Ravenclaw","Gryffindor",64.06044058811521
57020577,"Snape","Ravenclaw","Slytherin",52.77725369515303
57020577,"Flitwick","Ravenclaw","Ravenclaw",69.99982038247187
57020577,"Lupin","Ravenclaw","Gryffindor",74.79509666293141
57020577,"Sprout","Ravenclaw","Hufflepuff",62.90463633127737
57020577,"Trelawney","Ravenclaw","Ravenclaw",66.79866811115326
57020577,"McGonagall","Ravenclaw","Gryffindor",76.456467654293
55838174,"Dumbledore","Ravenclaw","Gryffindor",52.69858982551143
55838174,"Snape","Ravenclaw","Slytherin",50.7343908525316
55838174,"Flitwick","Ravenclaw","Ravenclaw",51.933923958587854
55838174,"Lupin","Ravenclaw","Gryffindor",66.84700454632275
55838174,"Sprout","Ravenclaw","Hufflepuff",51.16732579650302
55838174,"Trelawney","Ravenclaw","Ravenclaw",54.33866528633625
55838174,"McGonagall","Ravenclaw","Gryffindor",62.45820226254674
58926975,"Dumbledore","Hufflepuff","Gryffindor",51.48524322850778
58926975,"Snape","Hufflepuff","Slytherin",41.31734882587494
58926975,"Flitwick","Hufflepuff","Ravenclaw",54.62811009228312
58926975,"Lupin","Hufflepuff","Gryffindor",62.369434069677325
58926975,"Sprout","Hufflepuff","Hufflepuff",44.165199557844595
58926975,"Trelawney","Hufflepuff","Ravenclaw",54.10282589143939
58926975,"McGonagall","Hufflepuff","Gryffindor",59.897911237203076
59288641,"Dumbledore","Hufflepuff","Gryffindor",54.66451256787974
59288641,"Snape","Hufflepuff","Slytherin",47.419718631479086
59288641,"Flitwick","Hufflepuff","Ravenclaw",62.85464389788831
59288641,"Lupin","Hufflepuff","Gryffindor",75.76881159907391
59288641,"Sprout","Hufflepuff","Hufflepuff",47.20066499319139
59288641,"Trelawney","Hufflepuff","Ravenclaw",53.13002493524429
59288641,"McGonagall","Hufflepuff","Gryffindor",63.60374916806944
50240655,"Dumbledore","Ravenclaw","Gryffindor",39.276554706659944
50240655,"Snape","Ravenclaw","Slytherin",31.4317083529432
50240655,"Flitwick","Ravenclaw","Ravenclaw",53.182734924401394
50240655,"Lupin","Ravenclaw","Gryffindor",64.9090880504667
50240655,"Sprout","Ravenclaw","Hufflepuff",45.44586793467171
50240655,"Trelawney","Ravenclaw","Ravenclaw",48.65260195094243
50240655,"McGonagall","Ravenclaw","Gryffindor",63.81726484607725
53775395,"Dumbledore","Hufflepuff","Gryffindor",36.710939326074964
53775395,"Snape","Hufflepuff","Slytherin",22.57381741216228
53775395,"Flitwick","Hufflepuff","Ravenclaw",42.9129206480105
53775395,"Lupin","Hufflepuff","Gryffindor",50.528336146156576
53775395,"Sprout","Hufflepuff","Hufflepuff",36.68620750462643
53775395,"Trelawney","Hufflepuff","Ravenclaw",44.84764103102846
53775395,"McGonagall","Hufflepuff","Gryffindor",41.90134236096599
54478736,"Dumbledore","Ravenclaw","Gryffindor",47.004549928503096
54478736,"Snape","Ravenclaw","Slytherin",32.487363067234625
54478736,"Flitwick","Ravenclaw","Ravenclaw",46.989630057483424
54478736,"Lupin","Ravenclaw","Gryffindor",72.28265747866914
54478736,"Sprout","Ravenclaw","Hufflepuff",39.97180568074818
54478736,"Trelawney","Ravenclaw","Ravenclaw",61.521263157244306
54478736,"McGonagall","Ravenclaw","Gryffindor",52.918633655028835
52489738,"Dumbledore","Ravenclaw","Gryffindor",45.320681587905824
52489738,"Snape","Ravenclaw","Slytherin",46.122442310016154
52489738,"Flitwick","Ravenclaw","Ravenclaw",44.129189822631744
52489738,"Lupin","Ravenclaw","Gryffindor",57.522241037196906
52489738,"Sprout","Ravenclaw","Hufflepuff",46.862622049503436
52489738,"Trelawney","Ravenclaw","Ravenclaw",59.79653951757837
52489738,"McGonagall","Ravenclaw","Gryffindor",51.77393983695161
51688855,"Dumbledore","Gryffindor","Gryffindor",57.27490938983017
51688855,"Snape","Gryffindor","Slytherin",50.34778129140776
51688855,"Flitwick","Gryffindor","Ravenclaw",51.69314156140497
51688855,"Lupin","Gryffindor","Gryffindor",71.66816002994608
51688855,"Sprout","Gryffindor","Hufflepuff",46.336905424881515
51688855,"Trelawney","Gryffindor","Ravenclaw",50.134590747628124
51688855,"McGonagall","Gryffindor","Gryffindor",62.45012974924585
50263929,"Dumbledore","Ravenclaw","Gryffindor",47.86124617627761
50263929,"Snape","Ravenclaw","Slytherin",47.055280297677264
50263929,"Flitwick","Ravenclaw","Ravenclaw",55.718836563559265
50263929,"Lupin","Ravenclaw","Gryffindor",73.58971636428302
50263929,"Sprout","Ravenclaw","Hufflepuff",55.20851173386057
50263929,"Trelawney","Ravenclaw","Ravenclaw",62.78414245658678
50263929,"McGonagall","Ravenclaw","Gryffindor",72.80384182034592
50868645,"Dumbledore","Gryffindor","Gryffindor",50.709162608192884
50868645,"Snape","Gryffindor","Slytherin",32.04154589562474
50868645,"Flitwick","Gryffindor","Ravenclaw",49.587330556630405
50868645,"Lupin","Gryffindor","Gryffindor",62.52239603483474
50868645,"Sprout","Gryffindor","Hufflepuff",42.849515081897785
50868645,"Trelawney","Gryffindor","Ravenclaw",57.255708548660024
50868645,"McGonagall","Gryffindor","Gryffindor",57.712043998156226
50028393,"Dumbledore","Hufflepuff","Gryffindor",38.96385810016229
50028393,"Snape","Hufflepuff","Slytherin",39.791465390033494
50028393,"Flitwick","Hufflepuff","Ravenclaw",57.27856801636276
50028393,"Lupin","Hufflepuff","Gryffindor",71.99417612978189
50028393,"Sprout","Hufflepuff","Hufflepuff",54.56368369130015
50028393,"Trelawney","Hufflepuff","Ravenclaw",58.39022071343899
50028393,"McGonagall","Hufflepuff","Gryffindor",60.78036721964669
51741007,"Dumbledore","Ravenclaw","Gryffindor",60.156090878848076
51741007,"Snape","Ravenclaw","Slytherin",55.01723356828879
51741007,"Flitwick","Ravenclaw","Ravenclaw",61.45193133767048
51741007,"Lupin","Ravenclaw","Gryffindor",83.95470676024928
51741007,"Sprout","Ravenclaw","Hufflepuff",52.26117479285414
51741007,"Trelawney","Ravenclaw","Ravenclaw",67.4432282305026
51741007,"McGonagall","Ravenclaw","Gryffindor",75.62964775013018
51238337,"Dumbledore","Ravenclaw","Gryffindor",60.41549881300934
51238337,"Snape","Ravenclaw","Slytherin",46.78791517467229
51238337,"Flitwick","Ravenclaw","Ravenclaw",74.02442185464521
51238337,"Lupin","Ravenclaw","Gryffindor",66.30381614569545
51238337,"Sprout","Ravenclaw","Hufflepuff",52.41541451635997
51238337,"Trelawney","Ravenclaw","Ravenclaw",59.651481088943704
51238337,"McGonagall","Ravenclaw","Gryffindor",73.72385681046708
57649517,"Dumbledore","Gryffindor","Gryffindor",61.55296976114198
57649517,"Snape","Gryffindor","Slytherin",43.43129530761851
57649517,"Flitwick","Gryffindor","Ravenclaw",67.36685192569347
57649517,"Lupin","Gryffindor","Gryffindor",77.16674113174572
57649517,"Sprout","Gryffindor","Hufflepuff",60.29037663297454
57649517,"Trelawney","Gryffindor","Ravenclaw",60.14409361007607
57649517,"McGonagall","Gryffindor","Gryffindor",72.53346963920637
51610576,"Dumbledore","Hufflepuff","Gryffindor",38.408955411350064
51610576,"Snape","Hufflepuff","Slytherin",33.77629367137601
51610576,"Flitwick","Hufflepuff","Ravenclaw",53.15237376287925
51610576,"Lupin","Hufflepuff","Gryffindor",55.9672415102152
51610576,"Sprout","Hufflepuff","Hufflepuff",29.28071145932497
51610576,"Trelawney","Hufflepuff","Ravenclaw",41.51725650876964
51610576,"McGonagall","Hufflepuff","Gryffindor",49.79545035967494
57637330,"Dumbledore","Ravenclaw","Gryffindor",58.487311390369996
57637330,"Snape","Ravenclaw","Slytherin",45.28970522737892
57637330,"Flitwick","Ravenclaw","Ravenclaw",69.95864206806245
57637330,"Lupin","Ravenclaw","Gryffindor",73.06767150448967
57637330,"Sprout","Ravenclaw","Hufflepuff",50.22847095947381
57637330,"Trelawney","Ravenclaw","Ravenclaw",72.28857322296588
57637330,"McGonagall","Ravenclaw","Gryffindor",67.61567695171863
53704460,"Dumbledore","Slytherin","Gryffindor",42.92050303494043
53704460,"Snape","Slytherin","Slytherin",35.297049093723196
53704460,"Flitwick","Slytherin","Ravenclaw",49.713970340713544
53704460,"Lupin","Slytherin","Gryffindor",57.03702433973361
53704460,"Sprout","Slytherin","Hufflepuff",37.924534084457235
53704460,"Trelawney","Slytherin","Ravenclaw",50.315267990809474
53704460,"McGonagall","Slytherin","Gryffindor",53.76179604044312
58646721,"Dumbledore","Gryffindor","Gryffindor",34.753881045074365
58646721,"Snape","Gryffindor","Slytherin",22.498726855428007
58646721,"Flitwick","Gryffindor","Ravenclaw",43.16457914671151
58646721,"Lupin","Gryffindor","Gryffindor",46.33848858278056
58646721,"Sprout","Gryffindor","Hufflepuff",34.575843237937676
58646721,"Trelawney","Gryffindor","Ravenclaw",47.777318175047014
58646721,"McGonagall","Gryffindor","Gryffindor",49.547909851357964
50703574,"Dumbledore","Gryffindor","Gryffindor",69.58021496390933
50703574,"Snape","Gryffindor","Slytherin",45.32561379084305
50703574,"Flitwick","Gryffindor","Ravenclaw",62.6174218869321
50703574,"Lupin","Gryffindor","Gryffindor",71.82672567237708
50703574,"Sprout","Gryffindor","Hufflepuff",46.578496160335455
50703574,"Trelawney","Gryffindor","Ravenclaw",62.98214536818591
50703574,"McGonagall","Gryffindor","Gryffindor",74.78070563095844
